"","mean_O2ml_L","mean_O2Sat","mean_T_degC","mean_Salnty","mean_ChlorA","mean_PO4uM","Depth_zone","Water_density_class"
"2140",5.54,93,13.25,33.356,0.23,0.6,"Intermediate","Light"
"2141",6.035,102.55,13.8675,33.22225,0.985,0.36,"Very shallow","Light"
"2142",5.708,96.06,13.36,33.3166,0.356,0.504,"Shallow","Light"
"2143",4.458,71.36,10.84,33.4666,0.054,1.202,"Intermediate","Intermediate"
"2144",2.09533333333333,31.3933333333333,7.43,34.0304,0.006,2.41133333333333,"Deep","Intermediate"
"2145",6.015,101.883333333333,13.7016666666667,33.2701666666667,1.03333333333333,0.383333333333333,"Very shallow","Light"
"2146",5.636,94.54,13.17,33.3466,0.398,0.55,"Shallow","Light"
"2147",3.87166666666667,60.8166666666667,10.0483333333333,33.564,0.05,1.51166666666667,"Intermediate","Intermediate"
"2148",1.9275,28.925,7.333125,34.0568125,0.00833333333333333,2.473125,"Deep","Intermediate"
"2149",5.89166666666667,101.75,14.7,33.1318333333333,0.443333333333333,0.316666666666667,"Very shallow","Light"
"2150",5.63857142857143,94.6285714285714,13.22,33.3322857142857,0.502857142857143,0.554285714285714,"Shallow","Light"
"2151",3.78666666666667,59.5,10.0333333333333,33.6066666666667,0.0716666666666667,1.53666666666667,"Intermediate","Intermediate"
"2152",2.13125,31.73125,7.10875,34.022125,0.002,2.42,"Deep","Intermediate"
"2153",5.8,101.42,15.294,33.129,0.2,0.314,"Very shallow","Light"
"2154",5.7975,100.95,15.1125,33.14,0.2625,0.31,"Shallow","Light"
"2155",5.75833333333333,99.4833333333333,14.7033333333333,33.1855,0.206666666666667,0.343333333333333,"Intermediate","Light"
"2156",3.27470588235294,51.3705882352941,8.80352941176471,33.7849411764706,0.06,1.83764705882353,"Deep","Light"
"2157",5.744,101.52,15.786,33.3014,0.148,0.304,"Very shallow","Light"
"2158",5.726,101.02,15.694,33.31,0.22,0.3,"Shallow","Light"
"2159",5.62,97.9285714285714,15.0385714285714,33.4465714285714,0.2,0.341428571428571,"Intermediate","Light"
"2160",2.9,44.9,8.29,33.888125,0.024,2.015625,"Deep","Intermediate"
"2161",5.786,101.7,15.51,33.2984,0.394,0.334,"Very shallow","Light"
"2162",5.75,100.6,15.2816666666667,33.32,0.396666666666667,0.343333333333333,"Shallow","Light"
"2163",4.62166666666667,76.5666666666667,12.2616666666667,33.4306666666667,0.143333333333333,1.03,"Intermediate","Light"
"2164",2.046875,30.725,7.384375,33.997,0.006,2.42,"Deep","Intermediate"
"2165",5.77,101.46,15.542,33.2732,0.2,0.32,"Very shallow","Light"
"2166",5.77666666666667,101,15.2633333333333,33.2756666666667,0.336666666666667,0.321666666666667,"Shallow","Light"
"2167",5.1425,86.3875,13.1025,33.355375,0.18375,0.72625,"Intermediate","Light"
"2168",2.25411764705882,34.0058823529412,7.54352941176471,33.9500588235294,0.0133333333333333,2.33529411764706,"Deep","Intermediate"
"2169",5.766,101.52,15.586,33.276,0.174,0.314,"Very shallow","Light"
"2170",5.76,101.16,15.486,33.2834,0.262,0.316,"Shallow","Light"
"2171",5.49714285714286,94.3428571428571,14.28,33.4202857142857,0.172857142857143,0.455714285714286,"Intermediate","Light"
"2172",2.59764705882353,39.4941176470588,7.75941176470588,33.897,0.0166666666666667,2.18764705882353,"Deep","Intermediate"
"2173",5.774,100.92,15.258,33.1626,0.184,0.32,"Very shallow","Light"
"2174",5.71,100.35,15.5,33.28925,0.27,0.3175,"Shallow","Light"
"2175",5.59666666666667,96.9166666666667,14.7316666666667,33.4068333333333,0.164,0.373333333333333,"Intermediate","Light"
"2176",2.96764705882353,46.3588235294118,8.61470588235294,33.8497647058824,0.0316666666666667,1.93882352941176,"Deep","Intermediate"
"2177",5.808,101.16,15.096,33.1534,0.236,0.31,"Very shallow","Light"
"2178",5.80428571428571,101,15.06,33.1505714285714,0.272857142857143,0.301428571428571,"Shallow","Light"
"2179",5.74285714285714,97.9428571428572,14.0614285714286,33.193,0.171428571428571,0.397142857142857,"Intermediate","Light"
"2180",3.15066666666667,48.68,8.295,33.828875,0.03,1.90933333333333,"Deep","Intermediate"
"2181",5.79666666666667,100.966666666667,15.11,33.1538333333333,0.2425,0.315,"Very shallow","Light"
"2182",5.798,101,15.116,33.1544,0.25,0.31,"Shallow","Light"
"2183",5.775,99.7666666666667,14.7,33.1863333333333,0.16,0.351666666666667,"Intermediate","Light"
"2184",3.41705882352941,53.4764705882353,8.85235294117647,33.7551764705882,0.03,1.84058823529412,"Deep","Light"
"2185",5.976,101.12,13.63,33.2762,0.72,0.41,"Very shallow","Light"
"2186",5.89,99.4428571428571,13.5385714285714,33.2934285714286,0.61,0.442857142857143,"Shallow","Light"
"2187",4.4,70.65,10.9533333333333,33.4888333333333,0.0683333333333333,1.215,"Intermediate","Intermediate"
"2188",2.145,32.16875,7.409375,34.0011875,0.006,2.40875,"Deep","Intermediate"
"2189",5.98333333333333,101.666666666667,13.8533333333333,33.2653333333333,0.613333333333333,0.36,"Very shallow","Light"
"2190",5.82428571428571,98.5571428571429,13.6357142857143,33.2985714285714,0.437142857142857,0.425714285714286,"Shallow","Light"
"2191",4.56333333333333,73.2666666666667,11.0183333333333,33.4631666666667,0.0566666666666667,1.145,"Intermediate","Intermediate"
"2192",2.215,33.3375,7.593125,34.0161875,0.005,2.36,"Deep","Intermediate"
"2193",6.114,104.18,13.99,33.2502,1.336,0.36,"Very shallow","Light"
"2194",5.73,96.52,13.378,33.3102,0.502,0.51,"Shallow","Light"
"2195",3.935,63.0166666666667,10.865,33.5896666666667,0.07,1.375,"Intermediate","Intermediate"
"2196",1.853125,28.36875,8.406875,34.0975625,0.018,2.391875,"Deep","Intermediate"
"2197",5.656,96.16,13.882,33.2548,0.788,0.57,"Very shallow","Light"
"2198",5.225,88.1,13.4625,33.33425,0.3375,0.7525,"Shallow","Light"
"2199",3.835,62.575,11.8325,33.58875,0.06,1.325,"Intermediate","Intermediate"
"2200",5.7825,97.775,13.62,33.2605,1.2825,0.48,"Very shallow","Light"
"2201",4.645,77.35,12.7783333333333,33.4525,0.236666666666667,0.921666666666667,"Shallow","Light"
"2202",3.63666666666667,58.6833333333333,11.2633333333333,33.6238333333333,0.0416666666666667,1.44,"Intermediate","Intermediate"
"2203",5.75833333333333,98.0666666666667,13.9566666666667,33.2968333333333,0.82,0.438333333333333,"Very shallow","Light"
"2204",5.2,87.15,13.13,33.384,0.415,0.725,"Shallow","Light"
"2205",5.89714285714286,100.371428571429,14.0957142857143,32.7705714285714,1.316,0.458,"Very shallow","Light"
"2206",5.57,95.1666666666667,14.1366666666667,33.2586666666667,0.16,0.518333333333333,"Shallow","Light"
"2207",4.2675,70.5,12.33,33.51625,0.07,1.115,"Intermediate","Light"
"2208",1.14631578947368,17.6052631578947,7.91947368421053,34.1188421052632,0.01,2.81473684210526,"Deep","Intermediate"
"2209",5.92333333333333,100.783333333333,13.9666666666667,33.1323333333333,2.41833333333333,0.563333333333333,"Very shallow","Light"
"2210",5.3375,89.95,13.415,33.31775,0.2875,0.72,"Shallow","Light"
"2211",6.02,101.8,13.676,33.0576,0.558,0.35,"Very shallow","Light"
"2212",5.99,101.35,13.695,33.1135,0.59,0.3725,"Shallow","Light"
"2213",5.24428571428571,87.1714285714286,12.7085714285714,33.47,0.08,0.651428571428571,"Intermediate","Light"
"2214",2.43117647058824,37.1,8.06235294117647,33.933,0.0216666666666667,2.21823529411765,"Deep","Intermediate"
"2215",5.722,100.52,15.46,33.3248,0.204,0.3,"Very shallow","Light"
"2216",5.73,100.64,15.47,33.325,0.196,0.3,"Shallow","Light"
"2217",5.65,97.1428571428571,14.3971428571429,33.3515714285714,0.147142857142857,0.384285714285714,"Intermediate","Light"
"2218",2.84058823529412,44.0117647058824,8.67764705882353,33.8697647058824,0.0316666666666667,2.00823529411765,"Deep","Intermediate"
"2219",5.77,100.5,15.056,33.2518,0.284,0.3,"Very shallow","Light"
"2220",5.776,100.52,15.048,33.2502,0.284,0.3,"Shallow","Light"
"2221",5.49428571428571,92.8714285714286,13.5642857142857,33.2835714285714,0.224285714285714,0.547142857142857,"Intermediate","Light"
"2222",2.63133333333333,40.1933333333333,8.02133333333333,33.8899333333333,0.036,2.142,"Deep","Intermediate"
"2223",5.786,100.7,15.034,33.2492,0.196,0.3,"Very shallow","Light"
"2224",5.78333333333333,100.5,14.96,33.2356666666667,0.225,0.3,"Shallow","Light"
"2225",5.71875,98.2125,14.3625,33.28225,0.18125,0.35,"Intermediate","Light"
"2226",3.19,49.4294117647059,8.44,33.8021764705882,0.04,1.91,"Deep","Intermediate"
"2227",5.765,100.6,15.26,33.2682,0.215,0.29,"Very shallow","Light"
"2228",5.78,100.775,15.11,33.27225,0.24,0.29,"Shallow","Light"
"2229",5.77285714285714,100.542857142857,15.0871428571429,33.2725714285714,0.264285714285714,0.29,"Intermediate","Light"
"2230",3.49588235294118,55.2823529411765,9.13941176470588,33.7625882352941,0.0733333333333333,1.69705882352941,"Deep","Light"
"2231",5.734,100.88,15.556,33.2744,0.182,0.29,"Very shallow","Light"
"2232",5.7325,100.775,15.535,33.27175,0.2075,0.29,"Shallow","Light"
"2233",5.66,99.84,15.3466666666667,33.3626,0.171666666666667,0.296666666666667,"Intermediate","Light"
"2234",3.354375,53.1625,9.26625,33.884625,0.032,1.726875,"Deep","Intermediate"
"2235",5.686,100.16,15.59,33.4242,0.172,0.26,"Very shallow","Light"
"2236",5.6975,100.375,15.6,33.42625,0.18,0.26,"Shallow","Light"
"2237",5.655,98.8666666666667,15.18,33.5583333333333,0.21,0.28,"Intermediate","Light"
"2238",3.34705882352941,52.5411764705882,8.72647058823529,33.8572352941176,0.045,1.80117647058824,"Deep","Intermediate"
"2239",6.014,101.54,13.618,32.9766,0.37,0.334,"Very shallow","Light"
"2240",5.97833333333333,101.05,13.68,33.0055,0.426666666666667,0.328333333333333,"Shallow","Light"
"2241",5.73142857142857,94.5,12.4385714285714,33.0995714285714,0.165714285714286,0.547142857142857,"Intermediate","Light"
"2242",2.30588235294118,35.0588235294118,7.80235294117647,33.9204117647059,0.0133333333333333,2.28882352941176,"Deep","Intermediate"
"2243",6.164,103.12,13.172,33.056,0.626,0.414,"Very shallow","Light"
"2244",5.98,99.3,12.79,33.14025,0.5,0.505,"Shallow","Light"
"2245",4.28833333333333,67.8666666666667,10.345,33.4581666666667,0.065,1.37166666666667,"Intermediate","Intermediate"
"2246",2.0175,30.13125,7.11875,34.0124375,0.002,2.470625,"Deep","Intermediate"
"2247",6.136,102.38,13.028,33.045,0.47,0.41,"Very shallow","Light"
"2248",5.825,96.55,12.6825,33.1995,0.3625,0.5875,"Shallow","Light"
"2249",4.215,66.2833333333333,10.07,33.4601666666667,0.025,1.47166666666667,"Intermediate","Intermediate"
"2250",2.089375,31.15625,7.1575,33.9915,0.006,2.445625,"Deep","Intermediate"
"2251",6.0275,101.3,13.43,32.95675,0.4525,0.35,"Very shallow","Light"
"2252",6.016,101.14,13.428,32.962,0.438,0.344,"Shallow","Light"
"2253",5.55,92.64,12.994,33.3164,0.102,0.574,"Intermediate","Light"
"2254",2.45117647058824,37.4470588235294,8.06470588235294,33.9228235294118,0.02,2.23588235294118,"Deep","Intermediate"
"2255",6.06666666666667,101.7,13.265,33.0215,0.593333333333333,0.378333333333333,"Very shallow","Light"
"2256",5.932,99.02,13.054,33.0972,0.426,0.448,"Shallow","Light"
"2257",4.832,78.64,11.694,33.4294,0.06,0.974,"Intermediate","Intermediate"
"2258",2.23133333333333,34.1066666666667,8.189375,33.977,0.02,2.29866666666667,"Deep","Intermediate"
"2259",6.0225,101.325,13.3775,33.22825,1.66,0.4525,"Very shallow","Light"
"2260",6.02,101.24,13.366,33.2348,1.106,0.464,"Shallow","Light"
"2261",4.086,65.66,10.982,33.5592,0.074,1.346,"Intermediate","Intermediate"
"2262",2.66,40.98,9.086,33.9112,0.008,2.036,"Deep","Intermediate"
"2263",5.86,98.3666666666667,13.2816666666667,33.211,1.445,0.573333333333333,"Very shallow","Light"
"2264",4.945,81.85,12.54,33.4005,0.2725,0.9575,"Shallow","Light"
"2265",4.96333333333333,85.9666666666667,14.41,33.2146666666667,1.14666666666667,0.515,"Very shallow","Light"
"2266",3.12428571428571,50.4428571428571,11.2614285714286,33.6824285714286,0.0942857142857143,1.61571428571429,"Shallow","Intermediate"
"2267",5.92333333333333,105.966666666667,16.1116666666667,33.0885,1.60166666666667,0.225,"Very shallow","Light"
"2268",3.136,51.24,11.866,33.5996,0.094,1.432,"Shallow","Intermediate"
"2269",2.645,41.6666666666667,10.14,33.891,0.01,1.94,"Intermediate","Intermediate"
"2270",1.36,20.8,8.20875,34.2033125,0.01,2.585,"Deep","Intermediate"
"2271",6.16,108.75,15.73,33.269,1.0575,0.2425,"Very shallow","Light"
"2272",4.91,82.275,13.0425,33.41325,0.5925,0.7475,"Shallow","Light"
"2273",3.095,49.45,10.7833333333333,33.7585,0.0333333333333333,1.68833333333333,"Intermediate","Intermediate"
"2274",1.419375,21.8125,8.359375,34.1893125,0.01,2.544375,"Deep","Intermediate"
"2275",6.6975,119.975,16.4825,33.27475,2.925,0.085,"Very shallow","Light"
"2276",4.9725,84.45,13.6525,33.377,0.73,0.55,"Shallow","Light"
"2277",3.43666666666667,55.4833333333333,11.25,33.6576666666667,0.12,1.47833333333333,"Intermediate","Intermediate"
"2278",1.5625,23.98125,8.30875,34.1550625,0.006,2.50375,"Deep","Intermediate"
"2279",5.71,102.4,16.49,33.4075,0.15,0.34,"Very shallow","Light"
"2280",5.77,101.583333333333,15.5766666666667,33.3953333333333,0.376666666666667,0.365,"Shallow","Light"
"2281",4.60833333333333,76.3,12.435,33.507,0.353333333333333,0.981666666666667,"Intermediate","Light"
"2282",2.086875,31.84375,8.04,34.0444375,0.012,2.365625,"Deep","Intermediate"
"2283",5.71166666666667,102.116666666667,16.3416666666667,33.3716666666667,0.158333333333333,0.33,"Very shallow","Light"
"2284",5.81666666666667,101.916666666667,15.355,33.3178333333333,0.288333333333333,0.341666666666667,"Shallow","Light"
"2285",4.885,80.6833333333333,12.35,33.5,0.356666666666667,0.868333333333333,"Intermediate","Light"
"2286",2.199375,33.40625,7.8375,34.0139375,0.014,2.331875,"Deep","Intermediate"
"2287",5.738,102.48,16.294,33.3608,0.144,0.33,"Very shallow","Light"
"2288",5.85833333333333,102.716666666667,15.4016666666667,33.2653333333333,0.208333333333333,0.336666666666667,"Shallow","Light"
"2289",5.17714285714286,86.9142857142857,13.1714285714286,33.4315714285714,0.485714285714286,0.715714285714286,"Intermediate","Light"
"2290",2.25117647058824,34.3588235294118,7.99764705882353,33.9914117647059,0.02,2.31352941176471,"Deep","Intermediate"
"2291",5.87,103.48,15.68,33.1622,0.276,0.32,"Very shallow","Light"
"2292",5.916,103.04,15.108,33.1614,0.29,0.32,"Shallow","Light"
"2293",5.25285714285714,87.8142857142857,12.9371428571429,33.3692857142857,0.44,0.682857142857143,"Intermediate","Light"
"2294",2.48882352941176,37.9764705882353,7.97117647058824,33.946,0.025,2.21764705882353,"Deep","Intermediate"
"2295",5.62,102.08,17.08,33.5532,0.08,0.32,"Very shallow","Light"
"2296",5.6325,101.8,16.845,33.5425,0.1075,0.32,"Shallow","Light"
"2297",5.23428571428571,89.9571428571429,14.2485714285714,33.5072857142857,0.347142857142857,0.582857142857143,"Intermediate","Light"
"2298",2.355,36.2625,8.310625,33.988375,0.062,2.215,"Deep","Intermediate"
"2299",5.676,102.06,16.62,33.4236,0.102,0.32,"Very shallow","Light"
"2300",5.8,102.64,15.876,33.2972,0.136,0.32,"Shallow","Light"
"2301",5.57,95.0714285714286,14.0171428571429,33.355,0.32,0.468571428571429,"Intermediate","Light"
"2302",2.56294117647059,39.9058823529412,8.55764705882353,33.928,0.0933333333333333,2.1,"Deep","Intermediate"
"2303",5.832,102.28,15.46,33.0954,0.112,0.346,"Very shallow","Light"
"2304",5.86833333333333,102.233333333333,15.1216666666667,33.1281666666667,0.138333333333333,0.345,"Shallow","Light"
"2305",5.595,95.8,14.15125,33.4575,0.23625,0.42125,"Intermediate","Light"
"2306",2.74411764705882,42.8,8.49764705882353,33.9193529411765,0.0933333333333333,2.05941176470588,"Deep","Intermediate"
"2307",5.726,101.9,16.114,33.3222,0.054,0.31,"Very shallow","Light"
"2308",5.764,101.88,15.79,33.3356,0.07,0.31,"Shallow","Light"
"2309",5.64714285714286,98.2857142857143,14.97,33.4967142857143,0.248571428571429,0.345714285714286,"Intermediate","Light"
"2310",3.05,48.0470588235294,8.89,33.862,0.133333333333333,1.89823529411765,"Deep","Intermediate"
"2311",5.75,101.9,15.9,33.3065,0.06,0.31,"Very shallow","Light"
"2312",5.758,101.9,15.852,33.3076,0.066,0.31,"Shallow","Light"
"2313",5.68571428571429,98.8714285714286,14.9428571428571,33.4705714285714,0.252857142857143,0.325714285714286,"Intermediate","Light"
"2314",2.84117647058824,44.7,8.84588235294118,33.9051176470588,0.15,1.97,"Deep","Intermediate"
"2315",5.716,102.52,16.514,33.3806,0.12,0.32,"Very shallow","Light"
"2316",5.74666666666667,102.05,16.0016666666667,33.3755,0.165,0.33,"Shallow","Light"
"2317",4.945,82.5,12.8471428571429,33.4801428571429,0.563333333333333,0.795,"Intermediate","Light"
"2318",2.27,34.7058823529412,8.01117647058824,33.979,0.0171428571428571,2.28882352941176,"Deep","Intermediate"
"2319",5.724,101.84,16.1,33.338,0.06,0.32,"Very shallow","Light"
"2320",5.73,101.85,16.06,33.34125,0.07,0.3125,"Shallow","Light"
"2321",5.71714285714286,99.8285714285714,15.1614285714286,33.3975714285714,0.198571428571429,0.315714285714286,"Intermediate","Light"
"2322",3.17235294117647,50.0647058823529,8.99294117647059,33.8429411764706,0.146666666666667,1.84941176470588,"Deep","Light"
"2323",5.744,101.88,15.966,33.3144,0.06,0.31,"Very shallow","Light"
"2324",5.7475,101.925,15.97,33.31375,0.06,0.31,"Shallow","Light"
"2325",5.73,100.385714285714,15.34,33.3518571428571,0.187142857142857,0.322857142857143,"Intermediate","Light"
"2326",3.27647058823529,52.3764705882353,9.47,33.8328823529412,0.138333333333333,1.75882352941176,"Deep","Light"
"2327",5.744,101.84,15.93,33.3204,0.08,0.3,"Very shallow","Light"
"2328",5.74333333333333,101.766666666667,15.9133333333333,33.3213333333333,0.08,0.3,"Shallow","Light"
"2329",5.73833333333333,100.316666666667,15.2433333333333,33.33,0.216666666666667,0.308333333333333,"Intermediate","Light"
"2330",3.06875,48.51875,8.93375,33.870125,0.192,1.896875,"Deep","Light"
"2331",5.894,102.48,15.016,33.0826,0.106,0.34,"Very shallow","Light"
"2332",5.8675,101.775,14.9225,33.08625,0.105,0.34,"Shallow","Light"
"2333",5.58,94.3714285714286,13.56,33.3681428571429,0.302857142857143,0.492857142857143,"Intermediate","Light"
"2334",2.72882352941176,41.9647058823529,8.14764705882353,33.9022941176471,0.0583333333333333,2.09705882352941,"Deep","Intermediate"
"2335",5.932,103.84,15.32,33.256,0.486,0.31,"Very shallow","Light"
"2336",5.926,103.7,15.304,33.2604,0.582,0.31,"Shallow","Light"
"2337",4.89571428571429,81.4857142857143,12.7042857142857,33.4074285714286,0.328571428571429,0.842857142857143,"Intermediate","Light"
"2338",2.42529411764706,36.8764705882353,7.82470588235294,33.9405294117647,0.0183333333333333,2.26294117647059,"Deep","Intermediate"
"2339",5.846,102.32,15.314,33.3052,0.356,0.32,"Very shallow","Light"
"2340",5.845,102.175,15.24,33.30375,0.3275,0.32,"Shallow","Light"
"2341",4.975,82.4166666666667,12.5,33.4463333333333,0.253333333333333,0.793333333333333,"Intermediate","Light"
"2342",2.32352941176471,35.2235294117647,7.72529411764706,33.9567647058823,0.0183333333333333,2.30235294117647,"Deep","Intermediate"
"2343",5.856,102.22,15.194,33.2532,0.232,0.286,"Very shallow","Light"
"2344",5.856,101.8,14.972,33.255,0.306,0.296,"Shallow","Light"
"2345",4.91714285714286,81.2571428571429,12.3628571428571,33.4604285714286,0.471428571428571,0.815714285714286,"Intermediate","Light"
"2346",2.5375,38.4125,7.709375,33.931,0.0133333333333333,2.22375,"Deep","Intermediate"
"2347",5.856,102.24,15.192,33.2182,0.26,0.33,"Very shallow","Light"
"2348",5.888,102.2,14.926,33.2202,0.328,0.33,"Shallow","Light"
"2349",4.54428571428571,73.8571428571429,11.6157142857143,33.4637142857143,0.312857142857143,1.06857142857143,"Intermediate","Intermediate"
"2350",2.28117647058824,34.3588235294118,7.57588235294118,34.0008823529412,0.00333333333333333,2.32705882352941,"Deep","Intermediate"
"2351",5.856,103.18,15.634,33.2628,0.224,0.33,"Very shallow","Light"
"2352",5.85,101.8,15.03,33.2715,0.3325,0.3375,"Shallow","Light"
"2353",4.68666666666667,76.9666666666667,12.0783333333333,33.513,0.311666666666667,0.961666666666667,"Intermediate","Light"
"2354",1.96941176470588,30.2647058823529,8.16235294117647,34.0534117647059,0.0233333333333333,2.39529411764706,"Deep","Intermediate"
"2355",6.015,105.35,15.3325,33.3105,0.715,0.31,"Very shallow","Light"
"2356",5.412,91.76,13.662,33.3586,0.622,0.56,"Shallow","Light"
"2357",3.745,60.05,10.89,33.6676666666667,0.07,1.47166666666667,"Intermediate","Intermediate"
"2358",1.70928571428571,26.1785714285714,8.43214285714286,34.1360714285714,0.008,2.46785714285714,"Deep","Intermediate"
"2359",6.056,105.82,15.21,33.302,0.77,0.302,"Very shallow","Light"
"2360",5.162,87.36,13.488,33.405,0.626,0.658,"Shallow","Light"
"2361",3.38333333333333,53.9666666666667,10.69,33.7213333333333,0.0416666666666667,1.62833333333333,"Intermediate","Intermediate"
"2362",1.75727272727273,27,8.74727272727273,34.1379090909091,0.005,2.41818181818182,"Deep","Intermediate"
